time,open,high,low,close
2025-10-30 04:25:00,109448.0,109472.88,108001.49,108390.02
2025-10-30 04:30:00,108390.02,108416.2,107925.06,108300.01
2025-10-30 04:35:00,108300.0,109460.46,108300.0,109442.85
2025-10-30 04:40:00,109442.85,109442.85,108909.43,108977.4
2025-10-30 04:45:00,108977.41,109183.31,108850.0,108903.88
2025-10-30 04:50:00,108903.87,109246.48,108843.0,109028.01
2025-10-30 04:55:00,109028.01,109054.03,108546.68,108575.27
2025-10-30 05:00:00,108575.26,108680.0,108498.73,108530.1
2025-10-30 05:05:00,108530.1,108858.2,108420.0,108740.15
2025-10-30 05:10:00,108740.15,109020.0,108682.72,109006.89
2025-10-30 05:15:00,109006.88,109006.89,108801.57,108903.69
2025-10-30 05:20:00,108903.69,109177.43,108892.04,109005.84
2025-10-30 05:25:00,109005.84,109200.0,108910.66,109163.95
2025-10-30 05:30:00,109163.95,109281.12,109130.43,109256.66
2025-10-30 05:35:00,109256.65,109394.12,109110.7,109386.12
2025-10-30 05:40:00,109386.12,109923.07,109386.11,109917.23
2025-10-30 05:45:00,109917.23,110282.0,109848.53,110261.44
2025-10-30 05:50:00,110261.45,110411.08,110155.16,110411.07
2025-10-30 05:55:00,110411.07,110434.58,110248.29,110248.29
2025-10-30 06:00:00,110248.28,110295.96,110179.22,110255.2
2025-10-30 06:05:00,110255.19,110260.05,110120.53,110152.25
2025-10-30 06:10:00,110152.25,110259.07,110075.48,110180.0
2025-10-30 06:15:00,110180.0,110190.34,109978.01,110107.43
2025-10-30 06:20:00,110107.44,110244.5,110027.92,110140.58
2025-10-30 06:25:00,110140.57,110194.85,110090.6,110176.27
2025-10-30 06:30:00,110176.28,110403.29,110150.85,110278.49
2025-10-30 06:35:00,110278.48,110338.01,110227.96,110241.49
2025-10-30 06:40:00,110241.48,110921.6,110239.49,110896.13
2025-10-30 06:45:00,110896.12,110926.35,110748.27,110841.3
2025-10-30 06:50:00,110841.31,110964.09,110792.51,110890.33
2025-10-30 06:55:00,110890.33,110890.33,110768.0,110768.01
2025-10-30 07:00:00,110768.01,110810.9,110639.25,110724.31
2025-10-30 07:05:00,110724.31,110933.14,110698.29,110878.61
2025-10-30 07:10:00,110878.62,111325.5,110861.95,111220.02
2025-10-30 07:15:00,111220.02,111592.0,111192.03,111521.84
2025-10-30 07:20:00,111521.84,111587.08,111389.54,111438.3
2025-10-30 07:25:00,111438.3,111454.65,111271.74,111274.25
2025-10-30 07:30:00,111274.26,111345.33,111200.67,111201.29
2025-10-30 07:35:00,111201.29,111272.17,111193.7,111233.77
2025-10-30 07:40:00,111233.78,111376.99,111208.77,111376.98
2025-10-30 07:45:00,111376.99,111440.52,111285.46,111311.63
2025-10-30 07:50:00,111311.64,111357.35,111259.2,111319.94
2025-10-30 07:55:00,111319.94,111379.12,111319.93,111366.72
2025-10-30 08:00:00,111366.72,111389.94,111201.08,111237.09
2025-10-30 08:05:00,111237.09,111467.01,111050.21,111136.53
2025-10-30 08:10:00,111136.52,111158.0,110842.16,110851.05
2025-10-30 08:15:00,110851.05,110943.13,110845.29,110878.16
2025-10-30 08:20:00,110878.16,110979.64,110866.0,110868.78
2025-10-30 08:25:00,110868.77,110896.24,110681.22,110681.23
2025-10-30 08:30:00,110681.23,110836.49,110681.23,110809.84
2025-10-30 08:35:00,110809.84,110921.65,110809.83,110897.13
2025-10-30 08:40:00,110897.13,110898.62,110816.85,110879.61
2025-10-30 08:45:00,110879.61,110889.31,110750.08,110789.48
2025-10-30 08:50:00,110789.48,110829.8,110711.03,110711.04
2025-10-30 08:55:00,110711.04,110772.74,110694.4,110714.31
2025-10-30 09:00:00,110714.31,110814.0,110651.77,110651.78
2025-10-30 09:05:00,110651.77,110700.0,110464.61,110494.99
2025-10-30 09:10:00,110495.0,110514.96,110385.23,110417.57
2025-10-30 09:15:00,110417.57,110469.0,110192.93,110199.23
2025-10-30 09:20:00,110199.22,110234.0,110125.17,110222.91
2025-10-30 09:25:00,110222.91,110438.85,110222.9,110415.4
2025-10-30 09:30:00,110415.41,110530.91,110250.0,110264.19
2025-10-30 09:35:00,110264.19,110264.2,110132.26,110192.2
2025-10-30 09:40:00,110192.2,110220.66,110151.48,110193.38
2025-10-30 09:45:00,110193.38,110286.97,110193.38,110223.89
2025-10-30 09:50:00,110223.9,110282.9,110223.89,110277.99
2025-10-30 09:55:00,110278.0,110370.52,110160.03,110171.69
2025-10-30 10:00:00,110171.68,110171.69,109904.25,110057.41
2025-10-30 10:05:00,110057.41,110231.92,110057.41,110084.0
2025-10-30 10:10:00,110084.0,110084.01,109829.54,109878.01
2025-10-30 10:15:00,109878.01,110035.19,109878.0,110021.39
2025-10-30 10:20:00,110021.39,110164.86,109975.38,110080.69
2025-10-30 10:25:00,110080.7,110127.11,110046.0,110065.8
2025-10-30 10:30:00,110065.81,110170.85,110041.41,110165.97
2025-10-30 10:35:00,110165.97,110186.0,110066.67,110088.25
2025-10-30 10:40:00,110088.26,110090.31,109912.22,109912.22
2025-10-30 10:45:00,109912.23,110108.88,109899.97,110077.25
2025-10-30 10:50:00,110077.25,110194.83,110077.24,110100.01
2025-10-30 10:55:00,110100.01,110121.36,110076.1,110105.75
2025-10-30 11:00:00,110105.75,110138.99,110023.76,110052.01
2025-10-30 11:05:00,110052.02,110144.25,109948.0,109952.92
2025-10-30 11:10:00,109952.91,110079.33,109938.45,110010.88
2025-10-30 11:15:00,110010.89,110010.89,109702.05,109926.39
2025-10-30 11:20:00,109926.39,109979.46,109823.03,109904.4
2025-10-30 11:25:00,109904.39,110063.74,109904.39,109922.74
2025-10-30 11:30:00,109922.74,109999.95,109882.15,109986.29
2025-10-30 11:35:00,109986.3,110063.21,109944.75,109950.33
2025-10-30 11:40:00,109950.33,109950.34,109850.0,109945.89
2025-10-30 11:45:00,109945.89,110075.03,109936.87,109936.87
2025-10-30 11:50:00,109936.88,109936.88,109692.3,109770.24
2025-10-30 11:55:00,109770.23,109848.1,109717.29,109717.29
2025-10-30 12:00:00,109717.19,109777.93,109633.88,109714.81
2025-10-30 12:05:00,109714.81,109736.83,109368.0,109436.17
2025-10-30 12:10:00,109436.18,109519.54,109363.92,109426.96
2025-10-30 12:15:00,109426.92,109500.0,109200.0,109454.28
2025-10-30 12:20:00,109454.28,109465.21,108965.5,108994.14
2025-10-30 12:25:00,108994.14,109057.72,108668.36,108784.3
