date,open,high,low,close
2021-04-14,16.6083825600,16.7282121600,16.3128028800,16.5125188800
2021-04-15,16.5844166400,16.5924052800,16.0411891200,16.2648710400
2021-04-16,16.2648710400,16.3207915200,15.8254958400,16.1849846400
2021-04-19,16.0012459200,16.9678713600,15.9053822400,16.8959736000
2021-04-20,16.8400531200,17.5350648000,16.7122348800,17.3273601600
2021-04-21,17.8146672000,18.5256561600,17.8066785600,18.3818606400
2021-04-22,18.5256561600,18.5576107200,18.1981219200,18.3578947200
2021-04-23,18.6295084800,18.8931336000,18.4297924800,18.6055425600
2021-04-26,19.0688836800,19.3564747200,18.2939856000,18.3259401600
2021-04-27,18.3339288000,18.5256561600,18.2620310400,18.3259401600
2021-04-28,18.6055425600,18.7333608000,18.1981219200,18.6534744000
2021-04-29,18.6454857600,18.9410654400,18.4617470400,18.8452017600
2021-04-30,18.6534744000,18.7653153600,18.3818606400,18.6055425600
2021-05-06,18.4537584000,18.9330768000,18.4537584000,18.7733040000
2021-05-07,18.9091108800,19.4123952000,18.6854289600,19.2126792000
2021-05-10,19.1727360000,19.2046905600,18.3898492800,19.0608950400
2021-05-11,18.8691676800,18.9730200000,18.4218038400,18.7972699200
2021-05-12,18.6055425600,18.8851449600,18.2780083200,18.8132472000
2021-05-13,18.7892812800,18.8452017600,18.2460537600,18.4297924800
2021-05-14,18.6310784400,18.8645707800,18.1962996000,18.7760047200
2021-05-17,18.6391299000,19.1785777200,18.4781007000,19.0014456000
2021-05-18,19.2027321000,19.4120700600,18.8404164000,19.2429894000
2021-05-19,19.1785777200,19.4281729800,18.9370339200,19.0014456000
2021-05-20,18.8484678600,19.1946806400,18.7357474200,19.1785777200
2021-05-21,19.2268864800,19.3959671400,18.5425123800,18.9128795400
2021-05-24,18.9048280800,19.0014456000,18.6713357400,18.9048280800
2021-05-25,18.9531368400,19.9112605800,18.8806737000,19.8065916000
2021-05-26,19.8387974400,20.2252675200,19.7260770000,20.1367014600
2021-05-27,20.0561868600,20.2574733600,19.7421799200,19.9595693400
2021-05-28,19.8710032800,19.8951576600,19.4523273600,19.7260770000
2021-05-31,19.5892021800,19.7502313800,19.2510408600,19.4845332000
2021-06-01,19.4845332000,19.5247905000,18.9209310000,19.2590923200
2021-06-02,19.2349379400,19.2590923200,18.8243134800,19.2349379400
2021-06-03,19.0980631200,19.4362244400,19.0658572800,19.1383204200
2021-06-04,19.3154525400,20.0964441600,19.1624748000,19.7582828400
2021-06-07,19.7099740800,19.7099740800,19.2671437800,19.5650478000
2021-06-08,19.4442759000,19.7824372200,19.2832467000,19.7502313800
2021-06-09,19.6697167800,20.0320324800,19.4684302800,19.8468489000
2021-06-10,19.8549003600,20.1769587600,19.4442759000,19.4845332000
2021-06-11,19.5730992600,19.6053051000,18.6149755200,18.8162620200
2021-06-15,18.8001591000,18.8645707800,18.3573288000,18.6954901200
2021-06-16,18.6954901200,18.8404164000,18.5264094600,18.7276959600
2021-06-17,18.5344609200,19.0739087400,18.5344609200,18.5988726000
2021-06-18,18.6230269800,18.7437988800,18.0272189400,18.2365569000
2021-06-21,18.1962996000,18.2526598200,17.7212634600,17.8420353600
2021-06-22,18.0191674800,18.5908211400,17.9144985000,18.4942036200
2021-06-23,18.3975861000,18.8484678600,18.2929171200,18.6310784400
2021-06-24,18.5425123800,18.6149755200,18.2607112800,18.5827696800
2021-06-25,18.5827696800,19.0014456000,18.5666667600,18.8082105600
2021-06-28,18.8082105600,18.8323649400,18.0996820800,18.3412258800
2021-06-29,18.1801966800,18.3492773400,17.7132120000,17.9869616400
2021-06-30,18.0030645600,18.4619977800,17.9950131000,18.2124025200
2021-07-01,18.3653802600,18.9209310000,18.1318879200,18.6793872000
2021-07-02,18.2929171200,18.3090200400,17.5199769600,17.5602342600
2021-07-05,17.4636167400,17.8339839000,16.9805291400,17.7615207600
2021-07-06,17.7776236800,18.5183580000,17.5924401000,18.3412258800
2021-07-07,18.2607112800,18.5586153000,18.1157850000,18.1560423000
2021-07-08,18.3412258800,18.3412258800,17.0690952000,17.3186904600
2021-07-09,17.1496098000,17.4153079800,16.9241689200,17.1254554200
2021-07-12,17.3106390000,17.3106390000,16.8194999400,17.0368893600
2021-07-13,17.0288379000,17.1818156400,16.5376988400,17.0046835200
2021-07-14,16.9080660000,16.9080660000,16.4330298600,16.7148309600
2021-07-15,16.6826251200,17.4877711200,16.6101619800,17.4072565200
2021-07-16,17.2381758600,17.5682857200,17.1496098000,17.1818156400
2021-07-19,17.1979185600,17.2542787800,16.7309338800,17.0771466600
2021-07-20,16.9885806000,17.0690952000,16.4813386200,16.5860076000
2021-07-21,16.5699046800,16.7470368000,16.2639492000,16.4652357000
2021-07-22,16.4652357000,16.6343163600,16.2961550400,16.4088754800
2021-07-23,16.4088754800,16.4088754800,16.1029200000,16.1834346000
2021-07-26,16.0707141600,16.0948685400,14.8388407800,15.1367448000
2021-07-27,15.1931050200,15.2897225400,14.1705696000,14.2993929600
2021-07-28,14.3718561000,14.5489882200,14.2349812800,14.2913415000
2021-07-29,14.4201648600,14.6858630400,14.3154958800,14.4604221600
2021-07-30,14.4282163200,14.5328853000,13.8807170400,14.2430327400
2021-08-02,14.2027754400,14.6053484400,13.8324082800,14.5006794600
2021-08-03,14.4845765400,14.6133999000,14.2188783600,14.4040619400
2021-08-04,14.5248338400,14.5489882200,14.1705696000,14.3396502600
2021-08-05,14.2510842000,14.5328853000,14.1544666800,14.2349812800
2021-08-06,14.1303123000,14.4121134000,14.0497977000,14.3799075600
2021-08-09,14.4201648600,15.4990605000,14.3638046400,15.3460827600
2021-08-10,15.3702371400,16.0868170800,15.2172594000,15.8855305800
2021-08-11,16.0948685400,16.5699046800,15.8613762000,15.9499422600
2021-08-12,15.9338393400,16.3444638000,15.8050159800,16.0143539400
2021-08-13,15.9257878800,16.0385083200,15.7003470000,16.0143539400
2021-08-16,16.1753831400,16.2639492000,15.7567072200,16.0626627000
2021-08-17,15.9821481000,16.2800521200,15.7889130600,15.8372218200
2021-08-18,15.8372218200,17.0690952000,15.7406043000,16.6021105200
2021-08-19,16.4893900800,16.6021105200,16.1190229200,16.3766696400
2021-08-20,16.0787656200,16.1592802200,15.0562302000,15.6359353200
2021-08-23,15.7003470000,16.1431773000,15.3863400600,15.5393178000
2021-08-24,15.5795751000,16.0787656200,15.4668546600,15.5876265600
2021-08-25,15.6359353200,15.6761926200,15.2575167000,15.4265973600
2021-08-26,15.4588032000,15.5071119600,14.8227378600,14.8629951600
2021-08-27,14.9435097600,15.2011564800,14.7422232600,14.8066349400
2021-08-30,14.6617086600,14.7261203400,14.1303123000,14.2671871200
2021-08-31,14.2671871200,14.4362677800,13.9370772600,14.3315988000
2021-09-01,14.0739520800,14.4282163200,13.6955334600,14.3960104800
2021-09-02,14.4926280000,15.1206418800,14.3315988000,14.8146864000
2021-09-03,14.8952010000,14.8952010000,14.2510842000,14.5248338400
2021-09-06,14.4362677800,14.9757156000,14.3154958800,14.8549437000
2021-09-07,14.9757156000,15.7486557600,14.7744291000,15.4910090400
2021-09-08,15.4910090400,15.7406043000,15.3782886000,15.4829575800
2021-09-09,15.3863400600,15.4185459000,15.1367448000,15.2977740000
2021-09-10,15.2092079400,16.7228824200,15.1689506400,16.5618532200
2021-09-13,16.3927725600,16.5135444600,15.9499422600,16.2720006600
2021-09-14,16.2478462800,16.3203094200,15.5151634200,15.5956780200
2021-09-15,15.5473692600,16.9000145400,15.4507517400,15.7164499200
2021-09-16,15.5393178000,15.7003470000,15.0803845800,15.3621856800
2021-09-17,15.2172594000,15.2977740000,14.8227378600,14.9193553800
2021-09-22,14.3879590200,14.5328853000,14.0256433200,14.4765250800
2021-09-23,14.5731426000,14.7502747200,14.2108269000,14.2349812800
2021-09-24,14.1705696000,14.2349812800,13.9612316400,13.9692831000
2021-09-27,13.8565626600,14.2349812800,13.7357907600,14.1464152200
2021-09-28,14.0659006200,14.6295028200,14.0497977000,14.4684736200
2021-09-29,14.3799075600,14.8468922400,14.2591356600,14.6133999000
2021-09-30,14.5650911400,14.6536572000,14.2591356600,14.4362677800
2021-10-08,14.6295028200,15.2092079400,14.5087309200,15.0079214400
2021-10-11,15.2977740000,15.8935820400,15.2977740000,15.6198324000
2021-10-12,15.5393178000,15.8694276600,15.4588032000,15.5795751000
2021-10-13,15.5393178000,16.0304568600,15.4346488200,15.7647586800
2021-10-14,15.7728101400,16.0385083200,15.2092079400,15.4668546600
2021-10-15,15.2977740000,16.0224054000,15.2977740000,15.8291703600
2021-10-18,15.6600897000,15.7406043000,15.3782886000,15.5312663400
2021-10-19,15.4185459000,15.8452732800,15.4185459000,15.7567072200
2021-10-20,15.9016335000,15.9257878800,15.4507517400,15.4910090400
2021-10-21,15.7164499200,16.1512287600,15.4990605000,16.1029200000
2021-10-22,16.2317433600,16.5779561400,15.9418908000,16.1351258400
2021-10-25,15.8694276600,16.2639492000,15.7003470000,16.1995375200
2021-10-26,16.1512287600,16.4652357000,15.9901995600,16.1431773000
2021-10-27,16.1029200000,16.2397948200,15.7728101400,16.0385083200
2021-10-28,15.9418908000,16.0546112400,15.5956780200,15.8774791200
2021-10-29,15.8050159800,15.8935820400,15.5554207200,15.7003470000
2021-11-01,15.5634721800,15.8855305800,15.3058254600,15.6117809400
2021-11-02,15.5956780200,15.6922955400,14.4845765400,14.6375542800
2021-11-03,14.5731426000,14.6858630400,14.3718561000,14.5167823800
2021-11-04,14.5570396800,14.5731426000,14.3315988000,14.3879590200
2021-11-05,14.3718561000,14.4926280000,14.1464152200,14.2027754400
2021-11-08,14.1866725200,14.3396502600,13.9773345600,14.0256433200
2021-11-09,14.0739520800,14.2108269000,13.8968199600,14.1142093800
2021-11-10,14.0578491600,14.0659006200,13.8163053600,14.0095404000
2021-11-11,13.9692831000,14.8388407800,13.9451287200,14.7744291000
2021-11-12,14.7422232600,14.9998699800,14.5811940600,14.7100174200
2021-11-15,14.7744291000,14.9998699800,14.6536572000,14.8388407800
2021-11-16,14.7824805600,14.9274068400,14.6295028200,14.6697601200
2021-11-17,14.6133999000,14.7341718000,14.4765250800,14.5811940600
2021-11-18,14.5650911400,14.5892455200,14.2752385800,14.3315988000
2021-11-19,14.3315988000,14.6858630400,14.2510842000,14.6133999000
2021-11-22,14.5167823800,14.6939145000,14.4121134000,14.5892455200
2021-11-23,14.5811940600,14.7744291000,14.2349812800,14.3960104800
2021-11-24,14.3074444200,14.4523707000,14.2188783600,14.3879590200
2021-11-25,14.2832900400,14.3235473400,14.1947239800,14.2349812800
2021-11-26,14.1866725200,14.2269298200,14.1061579200,14.1544666800
2021-11-29,14.0175918600,14.1464152200,13.9773345600,14.0981064600
2021-11-30,14.1222608400,14.2349812800,13.9692831000,14.0417462400
2021-12-01,14.0336947800,14.3074444200,13.9853860200,14.2027754400
2021-12-02,14.1866725200,14.3396502600,13.9853860200,14.1625181400
2021-12-03,14.2027754400,14.2510842000,14.0175918600,14.2108269000
2021-12-06,14.3718561000,14.9435097600,14.3315988000,14.5731426000
2021-12-07,14.7341718000,15.0320758200,14.6133999000,14.8629951600
2021-12-08,14.8549437000,14.9354583000,14.6214513600,14.8710466200
2021-12-09,14.8871495400,15.3460827600,14.7905320200,15.0562302000
2021-12-10,14.9032524600,15.0562302000,14.7100174200,14.7985834800
2021-12-13,14.8710466200,15.2011564800,14.6375542800,14.7100174200
2021-12-14,14.6214513600,14.6295028200,14.1061579200,14.1544666800
2021-12-15,14.0981064600,14.2188783600,14.0095404000,14.1303123000
2021-12-16,14.1303123000,14.2752385800,14.0578491600,14.2671871200
2021-12-17,14.2510842000,14.2913415000,14.1464152200,14.1464152200
2021-12-20,14.1383637600,14.2108269000,14.0497977000,14.1061579200
2021-12-21,14.0820035400,14.2591356600,14.0739520800,14.1625181400
2021-12-22,14.1866725200,14.2027754400,13.9290258000,14.0014889400
2021-12-23,14.0095404000,14.0336947800,13.8565626600,13.9451287200
2021-12-24,13.9531801800,13.9692831000,13.8565626600,13.9370772600
2021-12-27,13.9531801800,13.9692831000,13.8163053600,13.8646141200
2021-12-28,13.8646141200,13.9531801800,13.7599451400,13.8243568200
2021-12-29,13.8163053600,13.8163053600,13.4459382000,13.4861955000
2021-12-30,13.4942469600,13.6472247000,13.4620411200,13.5425557200
2021-12-31,13.5747615600,13.6069674000,13.2043944000,13.2688060800
2022-01-04,13.2688060800,13.4137323600,13.0272622800,13.4137323600
2022-01-05,13.3493206800,13.8646141200,13.3251663000,13.8082539000
2022-01-06,13.7760480600,13.9048714200,13.6874820000,13.7840995200
2022-01-07,13.7679966000,13.9129228800,13.7357907600,13.8485112000
2022-01-10,13.9209743400,14.0256433200,13.7116363800,13.8404597400
2022-01-11,13.8968199600,14.1222608400,13.8002024400,14.0175918600
2022-01-12,14.0175918600,14.0497977000,13.6069674000,13.6874820000
2022-01-13,13.6150188600,13.8807170400,13.5425557200,13.6713790800
2022-01-14,13.6874820000,13.7035849200,13.1238798000,13.1480341800
2022-01-17,13.1641371000,13.2688060800,12.9789535200,13.0594681200
2022-01-18,13.0836225000,13.3171148400,13.0111593600,13.3010119200
2022-01-19,13.3171148400,13.4378867400,13.1721885600,13.2849090000
2022-01-20,13.2607546200,14.0578491600,13.2204973200,13.9531801800
2022-01-21,14.0497977000,14.1383637600,13.8565626600,13.9692831000
2022-01-24,13.9612316400,13.9934374800,13.6713790800,13.8485112000
2022-01-25,13.7518936800,13.7518936800,13.5345042600,13.5667101000
2022-01-26,13.6472247000,13.7679966000,13.3171148400,13.4056809000
2022-01-27,13.2849090000,13.3171148400,13.0836225000,13.1238798000
2022-01-28,13.1963429400,13.2446517000,12.7374097200,12.7454611800
2022-02-07,12.8984389200,13.2124458600,12.7937699400,13.1963429400
2022-02-08,13.1238798000,13.6633276200,13.0916739600,13.5506071800
2022-02-09,13.6230703200,13.6874820000,13.4539896600,13.5747615600
2022-02-10,13.5022984200,13.7116363800,13.4217838200,13.6794305400
2022-02-11,13.7116363800,13.9612316400,13.7116363800,13.7679966000
2022-02-14,13.7679966000,13.8082539000,13.2929604600,13.3493206800
2022-02-15,13.2849090000,13.4217838200,12.9628506000,13.1077768800
2022-02-16,13.1641371000,13.3090633800,13.0514166600,13.2124458600
2022-02-17,13.1963429400,13.3251663000,13.1399827200,13.2204973200
2022-02-18,13.1399827200,13.5022984200,13.1319312600,13.5022984200
2022-02-21,13.4137323600,13.4217838200,13.1399827200,13.2929604600
2022-02-22,13.1319312600,13.2366002400,13.0111593600,13.0675195800
2022-02-23,13.1238798000,13.1319312600,12.9145418400,13.0353137400
2022-02-24,12.9870049800,13.0031079000,12.7213068000,12.8098728600
2022-02-25,12.8742845400,12.9467476800,12.7776670200,12.8018214000
2022-02-28,12.8018214000,12.8179243200,12.5763805200,12.6810495000
2022-03-01,12.7132553400,12.8420787000,12.5763805200,12.8179243200
2022-03-02,12.7132553400,12.7776670200,12.6085863600,12.6246892800
2022-03-03,12.6649465800,12.7293582600,12.5844319800,12.6488436600
2022-03-04,12.5763805200,12.5844319800,12.3026308800,12.3428881800
2022-03-07,12.2140648200,12.2140648200,11.8034403600,11.8517491200
2022-03-08,11.7712345200,11.9644695600,11.4733305000,11.5216392600
2022-03-09,11.5941024000,11.6343597000,10.6440301200,11.1432206400
2022-03-10,11.4169702800,11.8759035000,11.3445071400,11.7309772200
2022-03-11,11.5941024000,12.0610870800,11.3928159000,11.9966754000
2022-03-14,11.7792859800,12.0208297800,11.6343597000,11.6665655400
2022-03-15,11.5941024000,11.5941024000,10.9499856000,11.0143972800
2022-03-16,11.1593235600,11.5941024000,10.8775224600,11.5216392600
2022-03-17,11.8034403600,11.8436976600,11.4652790400,11.6343597000
2022-03-18,11.5618965600,11.9564181000,11.3847644400,11.8356462000
2022-03-21,11.6746170000,11.9322637200,11.5860509400,11.7470801400
2022-03-22,11.7470801400,12.2543221200,11.6746170000,12.2221162800
2022-03-23,12.1657560600,12.2301677400,11.9966754000,12.0771900000
2022-03-24,12.0127783200,12.3267852600,11.9242122600,12.2382192000
2022-03-25,12.1979619000,12.2784765000,11.9322637200,12.0610870800
2022-03-28,11.9161608000,12.1174473000,11.7792859800,11.9564181000
2022-03-29,11.9805724800,12.0369327000,11.7551316000,11.8195432800
2022-03-30,11.9644695600,12.2945794200,11.8839549600,12.2462706600
2022-03-31,12.1577046000,12.5361232200,12.1254987600,12.3831454800
2022-04-01,12.3750940200,12.7132553400,12.2382192000,12.6810495000
2022-04-06,12.5924834400,13.3171148400,12.5844319800,13.1963429400
2022-04-07,13.1882914800,13.4137323600,13.0433652000,13.1077768800
2022-04-08,13.0916739600,13.2446517000,12.9870049800,13.2043944000
2022-04-11,13.1641371000,13.2043944000,12.7213068000,12.9225933000
2022-04-12,12.9225933000,13.0916739600,12.6085863600,12.8179243200
2022-04-13,12.7937699400,12.9467476800,12.6568951200,12.7213068000
2022-04-14,12.8823360000,13.0836225000,12.8179243200,12.9145418400
2022-04-15,12.8018214000,13.3090633800,12.7696155600,13.2204973200
2022-04-18,13.0031079000,13.0433652000,12.7293582600,12.8018214000
2022-04-19,12.8018214000,12.8581816200,12.5763805200,12.7293582600
2022-04-20,12.7293582600,12.9225933000,12.6407922000,12.7615641000
2022-04-21,12.6971524200,12.8662330800,12.6407922000,12.7293582600
2022-04-22,12.5924834400,13.0353137400,12.3992484000,12.9306447600
2022-04-25,12.6166378200,12.8098728600,11.9000578800,11.9564181000
2022-04-26,11.9805724800,12.0610870800,11.6343597000,11.8598005800
2022-04-27,12.0610870800,12.6005349000,12.0449841600,12.6005349000
2022-04-28,12.5361232200,12.8259757800,12.3750940200,12.6005349000
2022-04-29,12.6327407400,12.6729980400,12.0530356200,12.3348367200
2022-05-05,12.2382192000,12.4395057000,12.1979619000,12.3348367200
2022-05-06,12.0932929200,12.2382192000,12.0047268600,12.0449841600
2022-05-09,12.0288812400,12.0288812400,11.6424111600,11.7148743000
2022-05-10,11.6746170000,11.7551316000,11.3606100600,11.7470801400
2022-05-11,11.7068228400,11.9483666400,11.6263082400,11.7792859800
2022-05-12,11.6585140800,11.7229257600,11.5377421800,11.5779994800
2022-05-13,11.6746170000,11.8034403600,11.6665655400,11.7631830600
2022-05-16,11.8034403600,11.8598005800,11.5538451000,11.6021538600
2022-05-17,11.6826684600,11.8517491200,11.5296907200,11.8436976600
2022-05-18,11.9564181000,11.9886239400,11.8114918200,11.8759035000
2022-05-19,11.7148743000,11.8356462000,11.6746170000,11.7712345200
2022-05-20,11.8356462000,12.1093958400,11.8114918200,12.0932929200
2022-05-23,12.1335502200,12.1335502200,11.8839549600,11.9403151800
2022-05-24,11.9725210200,11.9725210200,11.5941024000,11.5941024000
2022-05-25,11.6182567800,11.6665655400,11.5135878000,11.5860509400
2022-05-26,11.6021538600,11.6182567800,11.3284042200,11.4250217400
2022-05-27,11.5055363400,11.5538451000,11.3606100600,11.4169702800
2022-05-30,11.4813819600,11.4974848800,11.3042498400,11.3364556800
2022-05-31,11.3284042200,11.4169702800,11.2720440000,11.4008673600
2022-06-01,11.3847644400,11.3847644400,11.2720440000,11.3364556800
2022-06-02,11.2881469200,11.2961983800,11.1754264800,11.2317867000
2022-06-06,11.1995808600,11.4089188200,10.9821914400,11.4089188200
2022-06-07,11.2881469200,11.4733305000,11.2639925400,11.4008673600
2022-06-08,11.4008673600,11.4089188200,11.2800954600,11.4008673600
2022-06-09,11.3847644400,11.6424111600,11.3525586000,11.5538451000
2022-06-10,11.4813819600,11.5377421800,11.3767129800,11.5296907200
2022-06-13,11.4169702800,11.4250217400,11.1754264800,11.1995808600
2022-06-14,11.0385516600,11.3767129800,11.0385516600,11.3686615200
2022-06-15,11.3525586000,12.1657560600,11.3203527600,11.8678520400
2022-06-16,11.8678520400,11.9403151800,11.6102053200,11.6263082400
2022-06-17,11.5296907200,11.6987713800,11.4330732000,11.6343597000
2022-06-20,11.6263082400,11.6263082400,11.4813819600,11.5457936400
2022-06-21,11.5457936400,11.7792859800,11.4572275800,11.5699480200
2022-06-22,11.5618965600,11.5618965600,11.3364556800,11.3364556800
2022-06-23,11.3445071400,11.4572275800,11.3203527600,11.4330732000
2022-06-24,11.4330732000,11.4733305000,11.3606100600,11.4572275800
2022-06-27,11.4652790400,11.7229257600,11.4491761200,11.6665655400
2022-06-28,11.6504626200,11.8114918200,11.6021538600,11.7792859800
2022-06-29,11.7953889000,11.9966754000,11.7148743000,11.7873374400
2022-06-30,11.7792859800,12.0932929200,11.7148743000,12.0610870800
2022-07-01,12.0771900000,12.1335502200,11.9483666400,12.0127783200
2022-07-04,12.0369327000,12.0610870800,11.8759035000,12.0288812400
2022-07-05,12.0691385400,12.2945794200,11.9322637200,12.0047268600
2022-07-06,11.9403151800,12.0208297800,11.6424111600,11.6987713800
2022-07-07,11.7068228400,11.7953889000,11.5779994800,11.6102053200
2022-07-08,11.6746170000,11.7953889000,11.5699480200,11.7068228400
2022-07-11,11.6746170000,11.7309772200,11.5618965600,11.6424111600
2022-07-12,11.6021538600,11.8598005800,11.5779994800,11.6102053200
2022-07-13,11.6102053200,11.6504626200,11.1834779400,11.2478896200
2022-07-14,11.0305002000,11.0385516600,10.7003903400,10.7648020200
2022-07-15,10.8533680800,10.9177797600,10.6440301200,10.6601330400
2022-07-18,10.6681845000,10.8211622400,10.6359786600,10.7809049400
2022-07-19,10.7406476400,10.8131107800,10.6923388800,10.8050593200
2022-07-20,10.8131107800,10.8453166200,10.7486991000,10.7809049400
2022-07-21,10.7245447200,10.7406476400,10.4588465400,10.4749494600
2022-07-22,10.5241262400,10.5978934800,10.3438063200,10.4995371600
2022-07-25,10.4913408000,10.5323226000,10.3847881200,10.5077335200
2022-07-26,10.4503590000,10.5815007600,10.4175735600,10.5815007600
2022-07-27,10.5323226000,10.5569116800,10.4339662800,10.4831444400
2022-07-28,10.4995371600,10.5815007600,10.4749480800,10.5569116800
2022-07-29,10.5569116800,10.5733044000,10.3683954000,10.3929844800
2022-08-01,10.3765917600,10.3765917600,10.1634864000,10.1798791200
2022-08-02,10.0159519200,10.1143082400,9.7864538400,10.0487373600
2022-08-03,9.9913628400,10.0569337200,9.8438283600,9.8602210800
2022-08-04,9.9175956000,9.9749701200,9.8520247200,9.9667737600
2022-08-05,9.9421846800,10.1061118800,9.8192392800,10.0897191600
2022-08-08,10.0405410000,10.1307009600,9.9667737600,9.9995592000
2022-08-09,10.0077555600,10.0159519200,9.9012028800,9.9339883200
2022-08-10,9.9339883200,10.0323446400,9.8520247200,9.8848101600
2022-08-11,9.9012028800,10.1552900400,9.8684174400,10.1225046000
2022-08-12,10.0487373600,10.1716827600,9.9995592000,10.1470936800
2022-08-15,10.0733264400,10.1307009600,9.9093992400,9.9257919600
2022-08-16,9.9257919600,9.9995592000,9.9175956000,9.9421846800
2022-08-17,9.9585774000,10.1798791200,9.8930065200,10.1634864000
2022-08-18,10.2290572800,10.2782354400,9.9667737600,10.0405410000
2022-08-19,10.0569337200,10.4503590000,10.0241482800,10.3028245200
2022-08-22,10.3110208800,10.3929844800,10.1716827600,10.2454500000
2022-08-23,10.2044682000,10.2372536400,10.0651300800,10.1143082400
2022-08-24,10.1061118800,10.2782354400,10.1061118800,10.1634864000
2022-08-25,10.1634864000,10.3765917600,10.0815228000,10.3438063200
2022-08-26,10.3929844800,10.4503590000,10.2126645600,10.3356099600
2022-08-29,10.2454500000,10.2946281600,10.0897191600,10.1798791200
2022-08-30,10.1880754800,10.2782354400,10.0651300800,10.2290572800
2022-08-31,10.1470936800,10.4749480800,10.1307009600,10.4503590000
2022-09-01,10.3683954000,10.4831444400,10.3110208800,10.3356099600
2022-09-02,10.3438063200,10.4011808400,10.1880754800,10.2536463600
2022-09-05,10.2126645600,10.3274136000,10.1388973200,10.3028245200
2022-09-06,10.3110208800,10.3765917600,10.1880754800,10.2454500000
2022-09-07,10.1798791200,10.1798791200,10.0651300800,10.1061118800
2022-09-08,10.0979155200,10.1962718400,10.0815228000,10.1307009600
2022-09-09,10.1634864000,10.4421626400,10.1307009600,10.4257699200
2022-09-13,10.5569116800,10.6716607200,10.3765917600,10.6142862000
2022-09-14,10.4503590000,10.5487153200,10.4093772000,10.4339662800
2022-09-15,10.4913408000,10.7372316000,10.4667517200,10.6552680000
2022-09-16,10.5896971200,10.6142862000,10.2946281600,10.2946281600
2022-09-19,10.2782354400,10.3847881200,10.2290572800,10.3028245200
2022-09-20,10.3356099600,10.3520026800,10.0979155200,10.1143082400
2022-09-21,10.0897191600,10.2290572800,9.9995592000,10.1880754800
2022-09-22,10.1061118800,10.1307009600,10.0405410000,10.0733264400
2022-09-23,10.0323446400,10.1880754800,10.0241482800,10.0733264400
2022-09-26,9.9667737600,10.0651300800,9.8274356400,9.8356320000
2022-09-27,9.8356320000,9.9667737600,9.6799011600,9.9585774000
2022-09-28,9.9093992400,10.0405410000,9.7700611200,9.9257919600
2022-09-29,10.0405410000,10.0651300800,9.6880975200,9.7208829600
2022-09-30,9.7290793200,9.8028465600,9.6962938800,9.7044902400
2022-10-10,9.5897412000,9.6471157200,9.3930285600,9.4012249200
2022-10-11,9.4585994400,9.4913848800,9.3520467600,9.4094212800
2022-10-12,9.3848322000,9.5241703200,9.3028686000,9.5077776000
2022-10-13,9.4340103600,9.4585994400,9.2700831600,9.2946722400
2022-10-14,9.3848322000,9.5323666800,9.3438504000,9.4504030800
2022-10-17,9.3602431200,9.4422067200,9.2946722400,9.4094212800
2022-10-18,9.4667958000,9.5405630400,9.3930285600,9.4094212800
2022-10-19,9.3602431200,9.4176176400,9.2454940800,9.2536904400
2022-10-20,9.2045122800,9.2700831600,9.1471377600,9.1799232000
2022-10-21,9.1881195600,9.2209050000,9.0733705200,9.0897632400
2022-10-24,9.0897632400,9.0979596000,8.6963379600,8.7045343200
2022-10-25,8.7701052000,8.8602651600,8.6881416000,8.7291234000
2022-10-26,8.7209270400,8.7946942800,8.6963379600,8.7373197600
2022-10-27,8.7701052000,8.8274797200,8.7373197600,8.7537124800
2022-10-28,8.7127306800,8.7701052000,8.5324107600,8.5406071200
2022-10-31,8.4668398800,8.5651962000,8.3766799200,8.4750362400
2022-11-01,8.5078216800,8.7537124800,8.4914289600,8.7455161200
2022-11-02,8.6963379600,8.7537124800,8.5897852800,8.7127306800
2022-11-03,8.6389634400,8.6635525200,8.5078216800,8.5569998400
2022-11-04,8.5242144000,8.8930506000,8.5160180400,8.8684615200
2022-11-07,8.8602651600,8.9422287600,8.7946942800,8.9176396800
2022-11-08,8.9258360400,8.9504251200,8.8356760800,8.8930506000
2022-11-09,8.8848542400,9.0815668800,8.8684615200,8.9258360400
2022-11-10,8.8438724400,8.9340324000,8.7619088400,8.9094433200
2022-11-11,9.1225486800,9.5569557600,9.0241923600,9.3684394800
2022-11-14,9.5897412000,10.0651300800,9.5897412000,9.7946502000
2022-11-15,9.7208829600,9.9831664800,9.6962938800,9.8438283600
2022-11-16,9.8110429200,9.8766138000,9.6635084400,9.6880975200
2022-11-17,9.6799011600,9.7044902400,9.4913848800,9.5815448400
2022-11-18,9.6225266400,9.6553120800,9.4831885200,9.4995812400
2022-11-21,9.4094212800,9.4258140000,9.1963159200,9.3930285600
2022-11-22,9.3930285600,9.7782574800,9.3766358400,9.6880975200
2022-11-23,9.6553120800,9.8766138000,9.6061339200,9.6880975200
2022-11-24,9.7700611200,9.8274356400,9.5815448400,9.6471157200
2022-11-25,9.6635084400,10.0241482800,9.6471157200,9.9749701200
2022-11-28,9.7536684000,9.7700611200,9.5815448400,9.6799011600
2022-11-29,9.9667737600,10.6470716400,9.9421846800,10.6470716400
2022-11-30,10.5733044000,10.9339442400,10.5077335200,10.6798570800
2022-12-01,10.9667296800,11.1962277600,10.7126425200,10.7372316000
2022-12-02,10.7700170400,10.7782134000,10.4011808400,10.5733044000
