time,open,high,low,close
20240423140000000,8.9082514900,8.9082514900,8.8326866800,8.8326866800
20240423150000000,8.8326866800,8.8662710400,8.8158945000,8.8494788600
20240424103000000,8.8326866800,8.8662710400,8.7823101400,8.8158945000
20240424113000000,8.8158945000,8.8746671300,8.8158945000,8.8326866800
20240424140000000,8.8326866800,8.8326866800,8.8074984100,8.8158945000
20240424150000000,8.8158945000,8.8410827700,8.7991023200,8.8410827700
20240425103000000,8.8158945000,8.8494788600,8.7991023200,8.8410827700
20240425113000000,8.8410827700,8.9166475800,8.8326866800,8.8746671300
20240425140000000,8.8746671300,8.9166475800,8.8494788600,8.8830632200
20240425150000000,8.8830632200,8.9166475800,8.8662710400,8.9082514900
20240426103000000,8.8914593100,8.9586280300,8.7991023200,8.8242905900
20240426113000000,8.8242905900,8.8746671300,8.8242905900,8.8494788600
20240426140000000,8.8578749500,8.8914593100,8.8326866800,8.8662710400
20240426150000000,8.8662710400,8.9166475800,8.8662710400,8.8998554000
20240429103000000,8.8662710400,9.0677772000,8.8326866800,9.0593811100
20240429113000000,9.0593811100,9.1433420100,9.0593811100,9.0929654700
20240429140000000,9.0929654700,9.1349459200,9.0593811100,9.0845693800
20240429150000000,9.0845693800,9.1013615600,9.0593811100,9.0761732900
20240430103000000,9.0677772000,9.1349459200,9.0257967500,9.1181537400
20240430113000000,9.1181537400,9.1349459200,9.0425889300,9.0593811100
20240430140000000,9.0593811100,9.0593811100,9.0090045700,9.0509850200
20240430150000000,9.0425889300,9.0761732900,9.0425889300,9.0593811100
20240506103000000,9.2021146400,9.3196599000,9.1517381000,9.2021146400
20240506113000000,9.2021146400,9.2105107300,9.1517381000,9.1769263700
20240506140000000,9.1685302800,9.1853224600,9.1097576500,9.1433420100
20240506150000000,9.1433420100,9.1517381000,9.1265498300,9.1433420100
20240507103000000,9.1265498300,9.1349459200,9.0341928400,9.0677772000
20240507113000000,9.0677772000,9.1181537400,9.0509850200,9.0845693800
20240507140000000,9.0845693800,9.1265498300,9.0845693800,9.1265498300
20240507150000000,9.1265498300,9.1349459200,9.1097576500,9.1349459200
20240508103000000,9.1013615600,9.1265498300,9.0761732900,9.1013615600
20240508113000000,9.1013615600,9.1265498300,9.0593811100,9.0677772000
20240508140000000,9.0677772000,9.0677772000,9.0006084800,9.0174006600
20240508150000000,9.0174006600,9.0257967500,8.9922123900,9.0090045700
20240509103000000,8.9922123900,9.0845693800,8.9922123900,9.0090045700
20240509113000000,9.0090045700,9.0593811100,9.0006084800,9.0593811100
20240509140000000,9.0593811100,9.0677772000,9.0257967500,9.0341928400
20240509150000000,9.0341928400,9.0425889300,9.0090045700,9.0341928400
20240510103000000,9.0425889300,9.1181537400,9.0425889300,9.0845693800
20240510113000000,9.0845693800,9.1517381000,9.0677772000,9.1349459200
20240510140000000,9.1349459200,9.2021146400,9.1265498300,9.1937185500
20240510150000000,9.1937185500,9.1937185500,9.1685302800,9.1853224600
20240513103000000,9.1517381000,9.1601341900,9.0845693800,9.1181537400
20240513113000000,9.1181537400,9.2021146400,9.1181537400,9.1685302800
20240513140000000,9.1769263700,9.2189068200,9.1685302800,9.2021146400
20240513150000000,9.2021146400,9.2440950900,9.1853224600,9.2105107300
20240514103000000,9.2356990000,9.2860755400,9.1433420100,9.1769263700
20240514113000000,9.1769263700,9.1853224600,9.1349459200,9.1685302800
20240514140000000,9.1601341900,9.1685302800,9.1433420100,9.1433420100
20240514150000000,9.1433420100,9.1685302800,9.1433420100,9.1601341900
20240515103000000,9.1517381000,9.1685302800,9.0929654700,9.1013615600
20240515113000000,9.1013615600,9.1349459200,9.0761732900,9.1349459200
20240515140000000,9.1349459200,9.1685302800,9.1265498300,9.1349459200
20240515150000000,9.1349459200,9.1433420100,9.0929654700,9.0929654700
20240516103000000,9.1097576500,9.2776794500,9.0929654700,9.2524911800
20240516113000000,9.2524911800,9.3196599000,9.2273029100,9.3112638100
20240516140000000,9.3112638100,9.4036208000,9.3112638100,9.3700364400
20240516150000000,9.3700364400,9.4120168900,9.3280559900,9.3784325300
20240517103000000,9.3868286200,9.5631465100,9.3616403500,9.3700364400
20240517113000000,9.3700364400,9.3868286200,9.3448481700,9.3616403500
20240517140000000,9.3616403500,9.4456012500,9.3448481700,9.4372051600
20240517150000000,9.4372051600,9.5883347800,9.4204129800,9.5883347800
20240520103000000,9.5967308700,9.6722956800,9.5127699700,9.5631465100
20240520113000000,9.5631465100,9.5799386900,9.5043738800,9.5715426000
20240520140000000,9.5715426000,9.6051269600,9.5463543300,9.5631465100
20240520150000000,9.5631465100,9.5631465100,9.5211660600,9.5547504200
20240521103000000,9.5043738800,9.7226722200,9.5043738800,9.7058800400
20240521113000000,9.7058800400,9.7142761300,9.6638995900,9.6974839500
20240521140000000,9.6974839500,9.7478604900,9.6471074100,9.6974839500
20240521150000000,9.6974839500,9.7058800400,9.6387113200,9.6974839500
20240522103000000,9.7058800400,9.7898409400,9.6303152300,9.7730487600
20240522113000000,9.7730487600,9.8570096600,9.7562565800,9.8318213900
20240522140000000,9.8402174800,9.8402174800,9.7310683100,9.7562565800
20240522150000000,9.7562565800,9.7730487600,9.6974839500,9.7058800400
20240523103000000,9.6806917700,9.7226722200,9.5967308700,9.6471074100
20240523113000000,9.6471074100,9.7226722200,9.5967308700,9.6051269600
20240523140000000,9.6051269600,9.6135230500,9.5463543300,9.5631465100
20240523150000000,9.5631465100,9.6303152300,9.5547504200,9.5715426000
20240524103000000,9.5463543300,9.6471074100,9.5379582400,9.5715426000
20240524113000000,9.5715426000,9.6135230500,9.5463543300,9.5631465100
20240524140000000,9.5631465100,9.5883347800,9.5211660600,9.5463543300
20240524150000000,9.5463543300,9.5715426000,9.4875817000,9.4959777900
20240527103000000,9.4959777900,9.6135230500,9.4959777900,9.5547504200
20240527113000000,9.5547504200,9.6303152300,9.5463543300,9.6303152300
20240527140000000,9.6303152300,9.6303152300,9.5631465100,9.6135230500
20240527150000000,9.6135230500,9.6806917700,9.5967308700,9.6638995900
20240528103000000,9.6555035000,9.7226722200,9.5631465100,9.6135230500
20240528113000000,9.6135230500,9.6387113200,9.5799386900,9.6051269600
20240528140000000,9.6051269600,9.6219191400,9.5883347800,9.5883347800
20240528150000000,9.5883347800,9.5967308700,9.5379582400,9.5715426000
20240529103000000,9.5547504200,9.5883347800,9.5295621500,9.5715426000
20240529113000000,9.5715426000,9.6051269600,9.5295621500,9.5295621500
20240529140000000,9.5379582400,9.5379582400,9.4372051600,9.4456012500
20240529150000000,9.4456012500,9.4623934300,9.4288090700,9.4539973400
20240530103000000,9.4372051600,9.5127699700,9.4372051600,9.4791856100
20240530113000000,9.4791856100,9.4791856100,9.4120168900,9.4204129800
20240530140000000,9.4204129800,9.4204129800,9.3112638100,9.3280559900
20240530150000000,9.3280559900,9.3532442600,9.2860755400,9.3364520800
20240531103000000,9.3532442600,9.3952247100,9.3280559900,9.3784325300
20240531113000000,9.3784325300,9.3784325300,9.3448481700,9.3700364400
20240531140000000,9.3784325300,9.3784325300,9.3448481700,9.3700364400
20240531150000000,9.3700364400,9.3700364400,9.3280559900,9.3280559900
20240603103000000,9.3364520800,9.3364520800,9.1769263700,9.2105107300
20240603113000000,9.2105107300,9.2440950900,9.1769263700,9.1769263700
20240603140000000,9.1769263700,9.2189068200,9.1685302800,9.1937185500
20240603150000000,9.1937185500,9.2189068200,9.1601341900,9.2189068200
20240604103000000,9.1937185500,9.2776794500,9.1685302800,9.2356990000
20240604113000000,9.2356990000,9.2776794500,9.2273029100,9.2524911800
